entity_name,entity_code,breakdown,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv,% Dropped Out,% Permanently Excluded
Athol-Royalston,06150000,Hispanic or Latino,25,84.0,16.0,0.0,0.0,0.0,0.0
Atlantis Charter (District),04910000,Hispanic or Latino,17,100.0,0.0,0.0,0.0,0.0,0.0
Attleboro,00160000,Hispanic or Latino,80,87.5,7.5,1.2,0.0,3.8,0.0
Auburn,00170000,Hispanic or Latino,15,80.0,6.7,0.0,0.0,13.3,0.0
Avon,00180000,Hispanic or Latino,8,62.5,25.0,12.5,0.0,0.0,0.0
Ayer Shirley School District,06160000,Hispanic or Latino,14,85.7,0.0,7.1,0.0,7.1,0.0
Barnstable,00200000,Hispanic or Latino,86,77.9,7.0,4.7,0.0,10.5,0.0
Baystate Academy Charter Public School (District),35020000,Hispanic or Latino,38,68.4,5.3,18.4,0.0,7.9,0.0
Bedford,00230000,Hispanic or Latino,23,100.0,0.0,0.0,0.0,0.0,0.0
Belchertown,00240000,Hispanic or Latino,14,78.6,7.1,0.0,0.0,14.3,0.0
Bellingham,00250000,Hispanic or Latino,20,80.0,5.0,0.0,0.0,15.0,0.0
Belmont,00260000,Hispanic or Latino,22,90.9,4.5,4.5,0.0,0.0,0.0
Berkshire Arts and Technology Charter Public (District),04140000,Hispanic or Latino,6,83.3,0.0,0.0,0.0,16.7,0.0
Berkshire Hills,06180000,Hispanic or Latino,15,60.0,20.0,0.0,0.0,20.0,0.0
Berlin-Boylston,06200000,Hispanic or Latino,9,88.9,0.0,0.0,0.0,11.1,0.0
Beverly,00300000,Hispanic or Latino,58,91.4,3.4,0.0,1.7,3.4,0.0
Billerica,00310000,Hispanic or Latino,34,82.4,2.9,0.0,0.0,14.7,0.0
Blackstone Valley Regional Vocational Technical,08050000,Hispanic or Latino,27,100.0,0.0,0.0,0.0,0.0,0.0
Blackstone-Millville,06220000,Hispanic or Latino,7,85.7,14.3,0.0,0.0,0.0,0.0
Blue Hills Regional Vocational Technical,08060000,Hispanic or Latino,34,97.1,2.9,0.0,0.0,0.0,0.0
Boston,00350000,Hispanic or Latino,"1,728",75.6,12.4,0.2,0.3,11.5,0.0
Boston Collegiate Charter (District),04490000,Hispanic or Latino,14,85.7,14.3,0.0,0.0,0.0,0.0
Boston Day and Evening Academy Charter (District),04240000,Hispanic or Latino,52,9.6,50.0,0.0,3.8,36.5,0.0
Boston Green Academy Horace Mann Charter School (District),04110000,Hispanic or Latino,30,83.3,3.3,0.0,0.0,13.3,0.0
Boston Preparatory Charter Public (District),04160000,Hispanic or Latino,28,85.7,14.3,0.0,0.0,0.0,0.0
Braintree,00400000,Hispanic or Latino,27,74.1,3.7,0.0,0.0,22.2,0.0
Bridgewater-Raynham,06250000,Hispanic or Latino,17,82.4,5.9,0.0,0.0,11.8,0.0
Bristol-Plymouth Regional Vocational Technical,08100000,Hispanic or Latino,18,94.4,0.0,0.0,0.0,5.6,0.0
Brockton,00440000,Hispanic or Latino,205,57.6,15.1,9.3,0.0,18.0,0.0
Brooke Charter School (District),04280000,Hispanic or Latino,38,94.7,5.3,0.0,0.0,0.0,0.0
Brookline,00460000,Hispanic or Latino,82,95.1,2.4,0.0,0.0,2.4,0.0
Burlington,00480000,Hispanic or Latino,28,64.3,0.0,25.0,0.0,10.7,0.0
Cambridge,00490000,Hispanic or Latino,76,88.2,5.3,0.0,1.3,5.3,0.0
Canton,00500000,Hispanic or Latino,12,66.7,8.3,0.0,0.0,25.0,0.0
Cape Cod Regional Vocational Technical,08150000,Hispanic or Latino,20,85.0,5.0,0.0,0.0,10.0,0.0
Chelmsford,00560000,Hispanic or Latino,25,96.0,4.0,0.0,0.0,0.0,0.0
Chelsea,00570000,Hispanic or Latino,399,70.4,14.3,2.5,0.3,12.5,0.0
Chicopee,00610000,Hispanic or Latino,222,80.6,4.1,5.0,0.5,9.9,0.0
City on a Hill Charter Public School (District),04370000,Hispanic or Latino,8,75.0,12.5,0.0,0.0,12.5,0.0
Clinton,00640000,Hispanic or Latino,60,93.3,3.3,0.0,0.0,3.3,0.0
Codman Academy Charter Public (District),04380000,Hispanic or Latino,6,100.0,0.0,0.0,0.0,0.0,0.0
Collegiate Charter School of Lowell (District),35030000,Hispanic or Latino,9,66.7,0.0,11.1,0.0,22.2,0.0
Community Charter School of Cambridge (District),04360000,Hispanic or Latino,12,91.7,0.0,0.0,8.3,0.0,0.0
Concord-Carlisle,06400000,Hispanic or Latino,26,88.5,7.7,0.0,3.8,0.0,0.0
Danvers,00710000,Hispanic or Latino,29,86.2,0.0,6.9,0.0,6.9,0.0
Dartmouth,00720000,Hispanic or Latino,23,91.3,4.3,0.0,0.0,4.3,0.0
Dedham,00730000,Hispanic or Latino,24,79.2,16.7,0.0,0.0,4.2,0.0
Dennis-Yarmouth,06450000,Hispanic or Latino,26,80.8,7.7,3.8,0.0,7.7,0.0
Dighton-Rehoboth,06500000,Hispanic or Latino,11,90.9,0.0,9.1,0.0,0.0,0.0
Dover-Sherborn,06550000,Hispanic or Latino,9,88.9,0.0,11.1,0.0,0.0,0.0
Dracut,00790000,Hispanic or Latino,25,72.0,4.0,8.0,4.0,12.0,0.0
Dudley-Charlton Reg,06580000,Hispanic or Latino,27,77.8,11.1,0.0,0.0,11.1,0.0
East Bridgewater,00830000,Hispanic or Latino,8,100.0,0.0,0.0,0.0,0.0,0.0
East Longmeadow,00870000,Hispanic or Latino,15,100.0,0.0,0.0,0.0,0.0,0.0
Easthampton,00860000,Hispanic or Latino,13,100.0,0.0,0.0,0.0,0.0,0.0
Easton,00880000,Hispanic or Latino,23,87.0,4.3,0.0,0.0,8.7,0.0
Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District),04520000,Hispanic or Latino,38,100.0,0.0,0.0,0.0,0.0,0.0
Essex North Shore Agricultural and Technical School District,08170000,Hispanic or Latino,46,97.8,0.0,0.0,2.2,0.0,0.0
Everett,00930000,Hispanic or Latino,333,70.9,7.2,4.2,0.3,17.4,0.0
Excel Academy Charter (District),04100000,Hispanic or Latino,131,91.6,0.0,0.8,0.0,7.6,0.0
Fairhaven,00940000,Hispanic or Latino,10,100.0,0.0,0.0,0.0,0.0,0.0
Fall River,00950000,Hispanic or Latino,217,60.4,6.0,14.3,0.9,18.4,0.0
Falmouth,00960000,Hispanic or Latino,20,85.0,0.0,0.0,5.0,10.0,0.0
Fitchburg,00970000,Hispanic or Latino,231,80.5,7.8,3.5,0.4,7.8,0.0
Foxborough,00990000,Hispanic or Latino,17,82.4,5.9,0.0,0.0,11.8,0.0
Framingham,01000000,Hispanic or Latino,282,57.8,11.7,15.2,0.0,15.2,0.0
Franklin,01010000,Hispanic or Latino,19,78.9,10.5,5.3,0.0,5.3,0.0
Franklin County Regional Vocational Technical,08180000,Hispanic or Latino,10,90.0,0.0,0.0,0.0,10.0,0.0
Gardner,01030000,Hispanic or Latino,44,86.4,6.8,0.0,0.0,6.8,0.0
Gill-Montague,06740000,Hispanic or Latino,9,77.8,11.1,0.0,0.0,11.1,0.0
Global Learning Charter Public (District),04960000,Hispanic or Latino,15,86.7,0.0,0.0,0.0,13.3,0.0
Gloucester,01070000,Hispanic or Latino,25,64.0,4.0,8.0,0.0,24.0,0.0
Grafton,01100000,Hispanic or Latino,16,81.2,12.5,0.0,0.0,6.2,0.0
Greater Commonwealth Virtual District,39010000,Hispanic or Latino,40,37.5,22.5,0.0,2.5,37.5,0.0
Greater Fall River Regional Vocational Technical,08210000,Hispanic or Latino,41,95.1,0.0,4.9,0.0,0.0,0.0
Greater Lawrence Regional Vocational Technical,08230000,Hispanic or Latino,328,97.9,0.6,0.0,0.0,1.5,0.0
Greater Lowell Regional Vocational Technical,08280000,Hispanic or Latino,206,96.6,0.5,1.0,0.0,1.9,0.0
Greater New Bedford Regional Vocational Technical,08250000,Hispanic or Latino,118,94.1,5.1,0.0,0.0,0.8,0.0
Greenfield,01140000,Hispanic or Latino,18,72.2,0.0,16.7,0.0,11.1,0.0
Hamilton-Wenham,06750000,Hispanic or Latino,9,100.0,0.0,0.0,0.0,0.0,0.0
Hampden Charter School of Science East (District),04990000,Hispanic or Latino,31,93.5,6.5,0.0,0.0,0.0,0.0
Hampden Charter School of Science West (District),35160000,Hispanic or Latino,10,100.0,0.0,0.0,0.0,0.0,0.0
Hampden-Wilbraham,06800000,Hispanic or Latino,19,89.5,10.5,0.0,0.0,0.0,0.0
Haverhill,01280000,Hispanic or Latino,231,68.8,7.8,6.5,0.4,16.5,0.0
Hingham,01310000,Hispanic or Latino,12,91.7,0.0,0.0,0.0,8.3,0.0
Holbrook,01330000,Hispanic or Latino,21,95.2,4.8,0.0,0.0,0.0,0.0
Holliston,01360000,Hispanic or Latino,17,88.2,0.0,0.0,11.8,0.0,0.0
Holyoke,01370000,Hispanic or Latino,319,76.2,11.3,2.5,0.0,10.0,0.0
Hopedale,01380000,Hispanic or Latino,8,87.5,12.5,0.0,0.0,0.0,0.0
Hopkinton,01390000,Hispanic or Latino,20,95.0,5.0,0.0,0.0,0.0,0.0
Hudson,01410000,Hispanic or Latino,26,69.2,3.8,0.0,0.0,26.9,0.0
Innovation Academy Charter (District),04350000,Hispanic or Latino,13,84.6,15.4,0.0,0.0,0.0,0.0
Ipswich,01440000,Hispanic or Latino,7,71.4,14.3,0.0,0.0,14.3,0.0
King Philip,06900000,Hispanic or Latino,20,90.0,10.0,0.0,0.0,0.0,0.0
KIPP Academy Lynn Charter (District),04290000,Hispanic or Latino,91,98.9,0.0,0.0,0.0,1.1,0.0
Lawrence,01490000,Hispanic or Latino,790,73.4,9.6,6.2,0.1,10.6,0.0
Lee,01500000,Hispanic or Latino,6,100.0,0.0,0.0,0.0,0.0,0.0
Leicester,01510000,Hispanic or Latino,16,81.2,6.2,6.2,0.0,6.2,0.0
Lenox,01520000,Hispanic or Latino,10,100.0,0.0,0.0,0.0,0.0,0.0
Leominster,01530000,Hispanic or Latino,189,87.3,4.8,6.3,0.0,1.6,0.0
Lexington,01550000,Hispanic or Latino,27,88.9,3.7,0.0,0.0,7.4,0.0
Lincoln-Sudbury,06950000,Hispanic or Latino,16,93.8,0.0,0.0,0.0,6.2,0.0
Littleton,01580000,Hispanic or Latino,6,100.0,0.0,0.0,0.0,0.0,0.0
Longmeadow,01590000,Hispanic or Latino,25,96.0,0.0,4.0,0.0,0.0,0.0
Lowell,01600000,Hispanic or Latino,329,69.9,12.2,2.4,1.8,13.7,0.0
Lowell Middlesex Academy Charter (District),04580000,Hispanic or Latino,25,36.0,52.0,0.0,0.0,12.0,0.0
Ludlow,01610000,Hispanic or Latino,14,78.6,0.0,0.0,7.1,14.3,0.0
Lunenburg,01620000,Hispanic or Latino,9,88.9,0.0,0.0,0.0,11.1,0.0
Lynn,01630000,Hispanic or Latino,916,80.2,3.1,4.8,0.2,11.7,0.0
Lynnfield,01640000,Hispanic or Latino,9,100.0,0.0,0.0,0.0,0.0,0.0
Malden,01650000,Hispanic or Latino,159,69.2,5.0,7.5,2.5,15.7,0.0
Mansfield,01670000,Hispanic or Latino,12,100.0,0.0,0.0,0.0,0.0,0.0
Map Academy Charter School (District),35170000,Hispanic or Latino,8,25.0,37.5,0.0,0.0,37.5,0.0
Marblehead,01680000,Hispanic or Latino,17,88.2,0.0,0.0,0.0,11.8,0.0
Marlborough,01700000,Hispanic or Latino,153,81.0,8.5,0.0,0.0,10.5,0.0
Marshfield,01710000,Hispanic or Latino,7,100.0,0.0,0.0,0.0,0.0,0.0
Martha's Vineyard,07000000,Hispanic or Latino,35,74.3,8.6,5.7,0.0,11.4,0.0
Masconomet,07050000,Hispanic or Latino,10,90.0,10.0,0.0,0.0,0.0,0.0
Mashpee,01720000,Hispanic or Latino,10,100.0,0.0,0.0,0.0,0.0,0.0
Match Charter Public School (District),04690000,Hispanic or Latino,34,94.1,2.9,0.0,2.9,0.0,0.0
Maynard,01740000,Hispanic or Latino,11,90.9,9.1,0.0,0.0,0.0,0.0
Medford,01760000,Hispanic or Latino,47,70.2,6.4,0.0,2.1,21.3,0.0
Medway,01770000,Hispanic or Latino,11,90.9,9.1,0.0,0.0,0.0,0.0
Melrose,01780000,Hispanic or Latino,20,95.0,5.0,0.0,0.0,0.0,0.0
Mendon-Upton,07100000,Hispanic or Latino,17,76.5,11.8,0.0,0.0,11.8,0.0
Methuen,01810000,Hispanic or Latino,250,79.6,2.0,10.4,0.0,8.0,0.0
Middleborough,01820000,Hispanic or Latino,8,87.5,12.5,0.0,0.0,0.0,0.0
Milford,01850000,Hispanic or Latino,104,78.8,1.9,1.0,1.0,17.3,0.0
Millbury,01860000,Hispanic or Latino,16,87.5,0.0,0.0,0.0,12.5,0.0
Millis,01870000,Hispanic or Latino,14,92.9,0.0,0.0,0.0,7.1,0.0
Milton,01890000,Hispanic or Latino,21,95.2,4.8,0.0,0.0,0.0,0.0
Minuteman Regional Vocational Technical,08300000,Hispanic or Latino,16,93.8,6.2,0.0,0.0,0.0,0.0
Monomoy Regional School District,07120000,Hispanic or Latino,12,91.7,0.0,8.3,0.0,0.0,0.0
Monson,01910000,Hispanic or Latino,6,66.7,33.3,0.0,0.0,0.0,0.0
Montachusett Regional Vocational Technical,08320000,Hispanic or Latino,55,96.4,3.6,0.0,0.0,0.0,0.0
Nantucket,01970000,Hispanic or Latino,48,77.1,6.2,8.3,0.0,8.3,0.0
Narragansett,07200000,Hispanic or Latino,7,57.1,42.9,0.0,0.0,0.0,0.0
Nashoba,07250000,Hispanic or Latino,10,100.0,0.0,0.0,0.0,0.0,0.0
Nashoba Valley Regional Vocational Technical,08520000,Hispanic or Latino,15,100.0,0.0,0.0,0.0,0.0,0.0
Natick,01980000,Hispanic or Latino,19,78.9,5.3,10.5,0.0,5.3,0.0
Nauset,06600000,Hispanic or Latino,13,76.9,0.0,0.0,15.4,7.7,0.0
Needham,01990000,Hispanic or Latino,33,90.9,9.1,0.0,0.0,0.0,0.0
Neighborhood House Charter (District),04440000,Hispanic or Latino,18,100.0,0.0,0.0,0.0,0.0,0.0
New Bedford,02010000,Hispanic or Latino,302,76.8,5.6,2.6,0.3,14.6,0.0
New Heights Charter School of Brockton (District),35130000,Hispanic or Latino,7,100.0,0.0,0.0,0.0,0.0,0.0
Newburyport,02040000,Hispanic or Latino,8,100.0,0.0,0.0,0.0,0.0,0.0
Newton,02070000,Hispanic or Latino,110,89.1,6.4,0.0,0.0,4.5,0.0
Norfolk County Agricultural,09150000,Hispanic or Latino,9,100.0,0.0,0.0,0.0,0.0,0.0
North Andover,02110000,Hispanic or Latino,57,96.5,1.8,0.0,0.0,1.8,0.0
North Attleborough,02120000,Hispanic or Latino,19,94.7,5.3,0.0,0.0,0.0,0.0
North Brookfield,02150000,Hispanic or Latino,6,66.7,33.3,0.0,0.0,0.0,0.0
North Middlesex,07350000,Hispanic or Latino,11,100.0,0.0,0.0,0.0,0.0,0.0
Northampton,02100000,Hispanic or Latino,37,70.3,10.8,2.7,0.0,16.2,0.0
Northampton-Smith Vocational Agricultural,04060000,Hispanic or Latino,13,92.3,0.0,0.0,0.0,7.7,0.0
Northboro-Southboro,07300000,Hispanic or Latino,33,87.9,6.1,0.0,0.0,6.1,0.0
Northbridge,02140000,Hispanic or Latino,15,73.3,6.7,0.0,6.7,13.3,0.0
Northeast Metropolitan Regional Vocational Technical,08530000,Hispanic or Latino,117,97.4,0.0,0.0,0.0,2.6,0.0
Norton,02180000,Hispanic or Latino,7,100.0,0.0,0.0,0.0,0.0,0.0
Norwell,02190000,Hispanic or Latino,6,100.0,0.0,0.0,0.0,0.0,0.0
Norwood,02200000,Hispanic or Latino,50,94.0,0.0,6.0,0.0,0.0,0.0
Old Rochester,07400000,Hispanic or Latino,8,100.0,0.0,0.0,0.0,0.0,0.0
Oxford,02260000,Hispanic or Latino,15,73.3,6.7,0.0,0.0,20.0,0.0
Palmer,02270000,Hispanic or Latino,9,66.7,11.1,22.2,0.0,0.0,0.0
Pathfinder Regional Vocational Technical,08600000,Hispanic or Latino,17,100.0,0.0,0.0,0.0,0.0,0.0
Peabody,02290000,Hispanic or Latino,104,71.2,5.8,5.8,1.0,16.3,0.0
Pentucket,07450000,Hispanic or Latino,13,84.6,0.0,7.7,0.0,7.7,0.0
"Phoenix Academy Charter Public High School, Chelsea (District)",04930000,Hispanic or Latino,32,3.1,31.2,0.0,3.1,62.5,0.0
"Phoenix Academy Public Charter High School, Lawrence (District)",35180000,Hispanic or Latino,32,0.0,34.4,0.0,12.5,53.1,0.0
"Phoenix Academy Public Charter High School, Springfield (District)",35080000,Hispanic or Latino,31,6.5,41.9,0.0,9.7,41.9,0.0
Pioneer Charter School of Science (District),04940000,Hispanic or Latino,15,100.0,0.0,0.0,0.0,0.0,0.0
Pioneer Charter School of Science II (District),35060000,Hispanic or Latino,11,100.0,0.0,0.0,0.0,0.0,0.0
Pioneer Valley Performing Arts Charter Public (District),04790000,Hispanic or Latino,14,92.9,0.0,0.0,0.0,7.1,0.0
Pittsfield,02360000,Hispanic or Latino,71,76.1,7.0,1.4,0.0,15.5,0.0
Plymouth,02390000,Hispanic or Latino,46,82.6,6.5,2.2,0.0,8.7,0.0
Prospect Hill Academy Charter (District),04870000,Hispanic or Latino,12,91.7,0.0,0.0,0.0,8.3,0.0
Quabbin,07530000,Hispanic or Latino,8,37.5,0.0,0.0,0.0,62.5,0.0
Quincy,02430000,Hispanic or Latino,64,84.4,6.2,3.1,0.0,6.2,0.0
Randolph,02440000,Hispanic or Latino,25,64.0,4.0,16.0,0.0,16.0,0.0
Reading,02460000,Hispanic or Latino,10,90.0,10.0,0.0,0.0,0.0,0.0
Revere,02480000,Hispanic or Latino,335,74.3,8.4,1.8,0.3,15.2,0.0
Rockland,02510000,Hispanic or Latino,32,75.0,0.0,0.0,0.0,25.0,0.0
Roxbury Preparatory Charter (District),04840000,Hispanic or Latino,47,89.4,4.3,2.1,2.1,2.1,0.0
Salem,02580000,Hispanic or Latino,131,77.1,6.9,6.9,0.8,8.4,0.0
Salem Academy Charter (District),04850000,Hispanic or Latino,29,100.0,0.0,0.0,0.0,0.0,0.0
Saugus,02620000,Hispanic or Latino,72,76.4,8.3,2.8,2.8,9.7,0.0
Seekonk,02650000,Hispanic or Latino,9,100.0,0.0,0.0,0.0,0.0,0.0
Sharon,02660000,Hispanic or Latino,15,93.3,0.0,0.0,0.0,6.7,0.0
Shawsheen Valley Regional Vocational Technical,08710000,Hispanic or Latino,22,100.0,0.0,0.0,0.0,0.0,0.0
Shrewsbury,02710000,Hispanic or Latino,40,75.0,5.0,2.5,2.5,15.0,0.0
Silver Lake,07600000,Hispanic or Latino,9,66.7,11.1,0.0,0.0,22.2,0.0
Sizer School: A North Central Charter Essential (District),04740000,Hispanic or Latino,8,100.0,0.0,0.0,0.0,0.0,0.0
Somerset Berkley Regional School District,07630000,Hispanic or Latino,10,90.0,0.0,0.0,0.0,10.0,0.0
Somerville,02740000,Hispanic or Latino,157,76.4,10.2,3.2,0.0,10.2,0.0
South Hadley,02780000,Hispanic or Latino,21,90.5,4.8,0.0,0.0,4.8,0.0
South Middlesex Regional Vocational Technical,08290000,Hispanic or Latino,70,91.4,2.9,0.0,0.0,5.7,0.0
South Shore Charter Public (District),04880000,Hispanic or Latino,6,100.0,0.0,0.0,0.0,0.0,0.0
South Shore Regional Vocational Technical,08730000,Hispanic or Latino,10,100.0,0.0,0.0,0.0,0.0,0.0
Southbridge,02770000,Hispanic or Latino,89,61.8,5.6,11.2,0.0,21.3,0.0
Southeastern Regional Vocational Technical,08720000,Hispanic or Latino,66,100.0,0.0,0.0,0.0,0.0,0.0
Southern Worcester County Regional Vocational School District,08760000,Hispanic or Latino,33,100.0,0.0,0.0,0.0,0.0,0.0
Southwick-Tolland-Granville Regional School District,07660000,Hispanic or Latino,6,100.0,0.0,0.0,0.0,0.0,0.0
Spencer-E Brookfield,07670000,Hispanic or Latino,18,61.1,0.0,0.0,5.6,33.3,0.0
Springfield,02810000,Hispanic or Latino,"1,265",77.0,7.8,2.5,0.3,12.3,0.0
Springfield International Charter (District),04410000,Hispanic or Latino,42,81.0,4.8,2.4,0.0,11.9,0.0
Stoneham,02840000,Hispanic or Latino,20,90.0,0.0,0.0,5.0,5.0,0.0
Stoughton,02850000,Hispanic or Latino,30,83.3,6.7,0.0,0.0,10.0,0.0
Sturgis Charter Public (District),04890000,Hispanic or Latino,10,90.0,0.0,0.0,10.0,0.0,0.0
Swampscott,02910000,Hispanic or Latino,27,88.9,7.4,0.0,0.0,3.7,0.0
Swansea,02920000,Hispanic or Latino,8,87.5,12.5,0.0,0.0,0.0,0.0
Tantasqua,07700000,Hispanic or Latino,27,81.5,11.1,0.0,0.0,7.4,0.0
Taunton,02930000,Hispanic or Latino,85,81.2,2.4,0.0,0.0,16.5,0.0
TEC Connections Academy Commonwealth Virtual School District,39020000,Hispanic or Latino,134,38.1,12.7,1.5,5.2,42.5,0.0
Tewksbury,02950000,Hispanic or Latino,18,88.9,0.0,5.6,0.0,5.6,0.0
Tri-County Regional Vocational Technical,08780000,Hispanic or Latino,21,95.2,0.0,0.0,0.0,4.8,0.0
Triton,07730000,Hispanic or Latino,10,90.0,10.0,0.0,0.0,0.0,0.0
Upper Cape Cod Regional Vocational Technical,08790000,Hispanic or Latino,15,93.3,0.0,0.0,6.7,0.0,0.0
Uxbridge,03040000,Hispanic or Latino,11,45.5,27.3,0.0,0.0,27.3,0.0
Wachusett,07750000,Hispanic or Latino,35,85.7,5.7,0.0,0.0,8.6,0.0
Wakefield,03050000,Hispanic or Latino,20,90.0,0.0,0.0,0.0,10.0,0.0
Walpole,03070000,Hispanic or Latino,12,75.0,8.3,0.0,0.0,16.7,0.0
Waltham,03080000,Hispanic or Latino,235,72.3,9.4,3.0,0.0,15.3,0.0
Wareham,03100000,Hispanic or Latino,14,78.6,0.0,7.1,7.1,7.1,0.0
Watertown,03140000,Hispanic or Latino,50,70.0,14.0,2.0,2.0,12.0,0.0
Wayland,03150000,Hispanic or Latino,7,100.0,0.0,0.0,0.0,0.0,0.0
Webster,03160000,Hispanic or Latino,39,53.8,5.1,7.7,7.7,25.6,0.0
Wellesley,03170000,Hispanic or Latino,28,96.4,3.6,0.0,0.0,0.0,0.0
West Boylston,03220000,Hispanic or Latino,6,100.0,0.0,0.0,0.0,0.0,0.0
West Springfield,03320000,Hispanic or Latino,53,75.5,13.2,1.9,0.0,9.4,0.0
Westborough,03210000,Hispanic or Latino,26,73.1,15.4,3.8,0.0,7.7,0.0
Westfield,03250000,Hispanic or Latino,67,76.1,9.0,3.0,1.5,10.4,0.0
Westford,03260000,Hispanic or Latino,11,100.0,0.0,0.0,0.0,0.0,0.0
Weston,03300000,Hispanic or Latino,6,83.3,0.0,0.0,0.0,16.7,0.0
Westwood,03350000,Hispanic or Latino,14,92.9,0.0,7.1,0.0,0.0,0.0
Weymouth,03360000,Hispanic or Latino,60,71.7,6.7,0.0,1.7,20.0,0.0
Whitman-Hanson,07800000,Hispanic or Latino,27,92.6,3.7,0.0,0.0,3.7,0.0
Whittier Regional Vocational Technical,08850000,Hispanic or Latino,85,98.8,0.0,0.0,0.0,1.2,0.0
Wilmington,03420000,Hispanic or Latino,10,90.0,0.0,0.0,0.0,10.0,0.0
Winchester,03440000,Hispanic or Latino,15,80.0,6.7,0.0,0.0,13.3,0.0
Winthrop,03460000,Hispanic or Latino,43,74.4,2.3,4.7,0.0,18.6,0.0
Woburn,03470000,Hispanic or Latino,58,81.0,3.4,6.9,1.7,6.9,0.0
Worcester,03480000,Hispanic or Latino,912,82.6,6.4,1.4,0.1,9.4,0.1
State Total,00000000,Hispanic or Latino,"17,234",78.9,7.3,3.0,0.5,10.4,0.0
Acton-Boxborough,06000000,"Multi-Race, Not Hispanic or Latino",13,100.0,0.0,0.0,0.0,0.0,0.0
Advanced Math and Science Academy Charter (District),04300000,"Multi-Race, Not Hispanic or Latino",10,100.0,0.0,0.0,0.0,0.0,0.0
Agawam,00050000,"Multi-Race, Not Hispanic or Latino",6,83.3,16.7,0.0,0.0,0.0,0.0
Amherst-Pelham,06050000,"Multi-Race, Not Hispanic or Latino",18,88.9,5.6,0.0,0.0,5.6,0.0
Andover,00090000,"Multi-Race, Not Hispanic or Latino",12,100.0,0.0,0.0,0.0,0.0,0.0
Arlington,00100000,"Multi-Race, Not Hispanic or Latino",23,95.7,0.0,0.0,0.0,4.3,0.0
Assabet Valley Regional Vocational Technical,08010000,"Multi-Race, Not Hispanic or Latino",8,100.0,0.0,0.0,0.0,0.0,0.0
Attleboro,00160000,"Multi-Race, Not Hispanic or Latino",25,96.0,0.0,0.0,0.0,4.0,0.0
Barnstable,00200000,"Multi-Race, Not Hispanic or Latino",21,76.2,14.3,0.0,4.8,4.8,0.0
Bedford,00230000,"Multi-Race, Not Hispanic or Latino",14,100.0,0.0,0.0,0.0,0.0,0.0
Bellingham,00250000,"Multi-Race, Not Hispanic or Latino",7,85.7,0.0,0.0,0.0,14.3,0.0
Belmont,00260000,"Multi-Race, Not Hispanic or Latino",25,96.0,4.0,0.0,0.0,0.0,0.0
Berkshire Hills,06180000,"Multi-Race, Not Hispanic or Latino",7,85.7,0.0,0.0,0.0,14.3,0.0
Beverly,00300000,"Multi-Race, Not Hispanic or Latino",8,87.5,12.5,0.0,0.0,0.0,0.0
Billerica,00310000,"Multi-Race, Not Hispanic or Latino",7,100.0,0.0,0.0,0.0,0.0,0.0
Blackstone Valley Regional Vocational Technical,08050000,"Multi-Race, Not Hispanic or Latino",8,100.0,0.0,0.0,0.0,0.0,0.0
Blackstone-Millville,06220000,"Multi-Race, Not Hispanic or Latino",6,100.0,0.0,0.0,0.0,0.0,0.0
Blue Hills Regional Vocational Technical,08060000,"Multi-Race, Not Hispanic or Latino",9,100.0,0.0,0.0,0.0,0.0,0.0
Boston,00350000,"Multi-Race, Not Hispanic or Latino",96,80.2,7.3,0.0,0.0,12.5,0.0
Bridgewater-Raynham,06250000,"Multi-Race, Not Hispanic or Latino",16,93.8,6.2,0.0,0.0,0.0,0.0
Bristol-Plymouth Regional Vocational Technical,08100000,"Multi-Race, Not Hispanic or Latino",10,100.0,0.0,0.0,0.0,0.0,0.0
Brockton,00440000,"Multi-Race, Not Hispanic or Latino",48,64.6,18.8,2.1,0.0,14.6,0.0
Brookline,00460000,"Multi-Race, Not Hispanic or Latino",58,96.6,1.7,0.0,1.7,0.0,0.0
Cambridge,00490000,"Multi-Race, Not Hispanic or Latino",47,89.4,6.4,0.0,0.0,4.3,0.0
Canton,00500000,"Multi-Race, Not Hispanic or Latino",11,100.0,0.0,0.0,0.0,0.0,0.0
Cape Cod Regional Vocational Technical,08150000,"Multi-Race, Not Hispanic or Latino",7,100.0,0.0,0.0,0.0,0.0,0.0
Central Berkshire,06350000,"Multi-Race, Not Hispanic or Latino",6,100.0,0.0,0.0,0.0,0.0,0.0
Chelmsford,00560000,"Multi-Race, Not Hispanic or Latino",7,100.0,0.0,0.0,0.0,0.0,0.0
Chicopee,00610000,"Multi-Race, Not Hispanic or Latino",26,80.8,3.8,7.7,0.0,7.7,0.0
Concord-Carlisle,06400000,"Multi-Race, Not Hispanic or Latino",26,96.2,0.0,0.0,3.8,0.0,0.0
Danvers,00710000,"Multi-Race, Not Hispanic or Latino",6,100.0,0.0,0.0,0.0,0.0,0.0
Dartmouth,00720000,"Multi-Race, Not Hispanic or Latino",18,94.4,5.6,0.0,0.0,0.0,0.0
Dennis-Yarmouth,06450000,"Multi-Race, Not Hispanic or Latino",13,76.9,0.0,0.0,0.0,23.1,0.0
