entity_name,entity_code,breakdown,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv,% Dropped Out,% Permanently Excluded
Lowell - Lowell High,01600505,Black or African American,72,87.5,4.2,1.4,1.4,5.6,0.0
Lynn - Classical High,01630505,Black or African American,22,86.4,9.1,4.5,0.0,0.0,0.0
Lynn - Fecteau-Leary Junior/Senior High School,01630525,Black or African American,6,33.3,0.0,33.3,0.0,33.3,0.0
Lynn - Lynn English High,01630510,Black or African American,47,95.7,0.0,4.3,0.0,0.0,0.0
Lynn - Lynn Vocational Technical Institute,01630605,Black or African American,15,100.0,0.0,0.0,0.0,0.0,0.0
Malden - Malden High,01650505,Black or African American,103,82.5,5.8,8.7,0.0,2.9,0.0
Mansfield - Mansfield High,01670505,Black or African American,18,94.4,0.0,0.0,0.0,5.6,0.0
Marblehead - Marblehead High,01680505,Black or African American,9,100.0,0.0,0.0,0.0,0.0,0.0
Marlborough - Marlborough High,01700505,Black or African American,12,83.3,16.7,0.0,0.0,0.0,0.0
Martha's Vineyard - Martha's Vineyard Regional High,07000505,Black or African American,9,77.8,0.0,0.0,0.0,22.2,0.0
Match Charter Public School (District) - Match Charter Public School,04690505,Black or African American,24,87.5,8.3,0.0,0.0,4.2,0.0
Medford - Medford High,01760505,Black or African American,39,87.2,10.3,0.0,0.0,2.6,0.0
Medway - Medway High,01770505,Black or African American,7,100.0,0.0,0.0,0.0,0.0,0.0
Melrose - Melrose High,01780505,Black or African American,29,96.6,3.4,0.0,0.0,0.0,0.0
Methuen - Methuen High,01810505,Black or African American,27,96.3,0.0,3.7,0.0,0.0,0.0
Milford - Milford High,01850505,Black or African American,9,77.8,11.1,0.0,0.0,11.1,0.0
Milton - Milton High,01890505,Black or African American,43,93.0,4.7,0.0,0.0,2.3,0.0
Minuteman Regional Vocational Technical - Minuteman Regional High,08300605,Black or African American,9,88.9,0.0,0.0,0.0,11.1,0.0
Monomoy Regional School District - Monomoy Regional High School,07120515,Black or African American,9,100.0,0.0,0.0,0.0,0.0,0.0
Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,08320605,Black or African American,6,100.0,0.0,0.0,0.0,0.0,0.0
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,Black or African American,22,100.0,0.0,0.0,0.0,0.0,0.0
Nantucket - Nantucket High,01970505,Black or African American,15,80.0,6.7,6.7,0.0,6.7,0.0
Natick - Natick High,01980505,Black or African American,12,100.0,0.0,0.0,0.0,0.0,0.0
Nauset - Nauset Regional High,06600505,Black or African American,9,88.9,0.0,0.0,0.0,11.1,0.0
Needham - Needham High,01990505,Black or African American,9,100.0,0.0,0.0,0.0,0.0,0.0
Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,Black or African American,43,88.4,2.3,0.0,0.0,9.3,0.0
New Bedford - New Bedford High,02010505,Black or African American,99,80.8,6.1,1.0,1.0,11.1,0.0
New Bedford - Whaling City Junior/Senior High School,02010515,Black or African American,18,33.3,16.7,27.8,0.0,22.2,0.0
New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton,35130305,Black or African American,83,92.8,2.4,2.4,0.0,2.4,0.0
Newton - Newton North High,02070505,Black or African American,26,92.3,7.7,0.0,0.0,0.0,0.0
Newton - Newton South High,02070510,Black or African American,15,100.0,0.0,0.0,0.0,0.0,0.0
North Andover - North Andover High,02110505,Black or African American,13,100.0,0.0,0.0,0.0,0.0,0.0
North Attleborough - North Attleboro High,02120505,Black or African American,15,86.7,6.7,6.7,0.0,0.0,0.0
North Middlesex - North Middlesex Regional,07350505,Black or African American,6,50.0,16.7,16.7,0.0,16.7,0.0
Northboro-Southboro - Algonquin Regional High,07300505,Black or African American,7,100.0,0.0,0.0,0.0,0.0,0.0
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,Black or African American,9,100.0,0.0,0.0,0.0,0.0,0.0
Norton - Norton High,02180505,Black or African American,7,100.0,0.0,0.0,0.0,0.0,0.0
Norwood - Norwood High,02200505,Black or African American,33,97.0,0.0,3.0,0.0,0.0,0.0
Peabody - Peabody Veterans Memorial High,02290510,Black or African American,13,84.6,7.7,7.7,0.0,0.0,0.0
"Phoenix Academy Public Charter High School, Springfield (District) - Phoenix Academy Public Charter High School, Springfield",35080505,Black or African American,7,57.1,14.3,0.0,0.0,28.6,0.0
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,04940205,Black or African American,6,100.0,0.0,0.0,0.0,0.0,0.0
Pioneer Charter School of Science II (District) - Pioneer Charter School of Science II,35060505,Black or African American,12,100.0,0.0,0.0,0.0,0.0,0.0
Pittsfield - Pittsfield High,02360505,Black or African American,18,83.3,5.6,5.6,0.0,5.6,0.0
Pittsfield - Taconic High,02360510,Black or African American,32,71.9,6.2,0.0,3.1,18.8,0.0
Plymouth - Plymouth North High,02390505,Black or African American,7,100.0,0.0,0.0,0.0,0.0,0.0
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,04870550,Black or African American,26,84.6,7.7,3.8,3.8,0.0,0.0
Quincy - North Quincy High,02430510,Black or African American,12,83.3,8.3,0.0,0.0,8.3,0.0
Quincy - Quincy High,02430505,Black or African American,47,76.6,6.4,10.6,0.0,6.4,0.0
Randolph - Randolph High,02440505,Black or African American,89,73.0,5.6,9.0,1.1,11.2,0.0
Reading - Reading Memorial High,02460505,Black or African American,10,100.0,0.0,0.0,0.0,0.0,0.0
Revere - Revere High,02480505,Black or African American,22,68.2,13.6,0.0,4.5,13.6,0.0
Rockland - Rockland Senior High,02510505,Black or African American,14,71.4,7.1,0.0,0.0,21.4,0.0
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,04840505,Black or African American,62,69.4,9.7,0.0,3.2,17.7,0.0
Salem - Salem High,02580505,Black or African American,18,100.0,0.0,0.0,0.0,0.0,0.0
Salem Academy Charter (District) - Salem Academy Charter School,04850485,Black or African American,7,100.0,0.0,0.0,0.0,0.0,0.0
Saugus - Saugus High,02620505,Black or African American,12,83.3,8.3,8.3,0.0,0.0,0.0
Sharon - Sharon High,02660505,Black or African American,16,100.0,0.0,0.0,0.0,0.0,0.0
Shrewsbury - Shrewsbury High School,02710505,Black or African American,19,94.7,5.3,0.0,0.0,0.0,0.0
Somerville - Somerville High,02740505,Black or African American,38,84.2,10.5,2.6,0.0,2.6,0.0
South Shore Charter Public (District) - South Shore Charter Public School,04880550,Black or African American,26,100.0,0.0,0.0,0.0,0.0,0.0
South Shore Regional Vocational Technical - South Shore Vocational Technical High,08730605,Black or African American,7,85.7,0.0,0.0,0.0,14.3,0.0
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,08720605,Black or African American,144,97.9,1.4,0.0,0.0,0.7,0.0
Springfield - Conservatory of the Arts,02810475,Black or African American,10,90.0,0.0,10.0,0.0,0.0,0.0
Springfield - High School Of Commerce,02810510,Black or African American,44,68.2,0.0,2.3,2.3,27.3,0.0
Springfield - John J Duggan Academy,02810320,Black or African American,16,93.8,0.0,6.2,0.0,0.0,0.0
Springfield - Roger L. Putnam Vocational Technical Academy,02810620,Black or African American,56,98.2,1.8,0.0,0.0,0.0,0.0
Springfield - Springfield Central High,02810500,Black or African American,113,86.7,3.5,2.7,0.0,7.1,0.0
Springfield - Springfield High School,02810570,Black or African American,20,20.0,30.0,0.0,0.0,50.0,0.0
Springfield - Springfield High School of Science and Technology,02810530,Black or African American,53,98.1,0.0,1.9,0.0,0.0,0.0
Springfield - The Springfield Renaissance School an Expeditionary Learning School,02810205,Black or African American,14,100.0,0.0,0.0,0.0,0.0,0.0
Springfield International Charter (District) - Springfield International Charter School,04410505,Black or African American,31,90.3,3.2,0.0,0.0,6.5,0.0
Stoughton - Stoughton High,02850505,Black or African American,86,83.7,7.0,2.3,1.2,5.8,0.0
Swampscott - Swampscott High,02910505,Black or African American,7,100.0,0.0,0.0,0.0,0.0,0.0
Taunton - Taunton Alternative High School,02930525,Black or African American,26,65.4,15.4,0.0,0.0,19.2,0.0
Taunton - Taunton High,02930505,Black or African American,112,91.1,0.0,0.0,0.0,8.9,0.0
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,Black or African American,56,42.9,17.9,1.8,5.4,32.1,0.0
Tewksbury - Tewksbury Memorial High,02950505,Black or African American,10,90.0,0.0,0.0,0.0,10.0,0.0
Wachusett - Wachusett Regional High,07750505,Black or African American,12,83.3,8.3,0.0,0.0,8.3,0.0
Wakefield - Wakefield Memorial High,03050505,Black or African American,7,100.0,0.0,0.0,0.0,0.0,0.0
Walpole - Walpole High,03070505,Black or African American,7,71.4,14.3,0.0,0.0,14.3,0.0
Waltham - Waltham Sr High,03080505,Black or African American,41,95.1,2.4,2.4,0.0,0.0,0.0
Wareham - Wareham Senior High,03100505,Black or African American,18,94.4,0.0,0.0,0.0,5.6,0.0
Watertown - Watertown High,03140505,Black or African American,10,90.0,10.0,0.0,0.0,0.0,0.0
Wayland - Wayland High School,03150505,Black or African American,10,100.0,0.0,0.0,0.0,0.0,0.0
Webster - Bartlett High School,03160505,Black or African American,6,83.3,16.7,0.0,0.0,0.0,0.0
Wellesley - Wellesley Sr High,03170505,Black or African American,13,100.0,0.0,0.0,0.0,0.0,0.0
West Bridgewater - West Bridgewater Junior/Senior,03230505,Black or African American,8,87.5,12.5,0.0,0.0,0.0,0.0
West Springfield - West Springfield High,03320505,Black or African American,7,100.0,0.0,0.0,0.0,0.0,0.0
Westfield - Westfield High,03250505,Black or African American,7,100.0,0.0,0.0,0.0,0.0,0.0
Weston - Weston High,03300505,Black or African American,8,100.0,0.0,0.0,0.0,0.0,0.0
Westwood - Westwood High,03350505,Black or African American,8,100.0,0.0,0.0,0.0,0.0,0.0
Weymouth - Weymouth High School,03360505,Black or African American,46,78.3,8.7,0.0,2.2,10.9,0.0
Whitman-Hanson - Whitman Hanson Regional,07800505,Black or African American,14,100.0,0.0,0.0,0.0,0.0,0.0
Whittier Regional Vocational Technical - Whittier Regional Vocational,08850605,Black or African American,11,100.0,0.0,0.0,0.0,0.0,0.0
Winchester - Winchester High School,03440505,Black or African American,9,88.9,11.1,0.0,0.0,0.0,0.0
Woburn - Woburn High,03470505,Black or African American,22,95.5,0.0,4.5,0.0,0.0,0.0
Worcester - Burncoat Senior High,03480503,Black or African American,76,92.1,3.9,0.0,0.0,3.9,0.0
Worcester - Claremont Academy,03480350,Black or African American,6,100.0,0.0,0.0,0.0,0.0,0.0
Worcester - Doherty Memorial High,03480512,Black or African American,53,90.6,1.9,1.9,1.9,3.8,0.0
Worcester - North High,03480515,Black or African American,76,86.8,5.3,1.3,0.0,6.6,0.0
Worcester - South High Community,03480520,Black or African American,82,91.5,3.7,3.7,0.0,1.2,0.0
Worcester - University Pk Campus School,03480285,Black or African American,7,85.7,0.0,0.0,0.0,14.3,0.0
Worcester - Worcester Technical High,03480605,Black or African American,74,95.9,4.1,0.0,0.0,0.0,0.0
Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School,04450105,Hispanic or Latino,14,100.0,0.0,0.0,0.0,0.0,0.0
Abington - Abington High,00010505,Hispanic or Latino,20,90.0,0.0,5.0,0.0,5.0,0.0
Academy Of the Pacific Rim Charter Public (District) - Academy Of the Pacific Rim Charter Public School,04120530,Hispanic or Latino,16,100.0,0.0,0.0,0.0,0.0,0.0
Acton-Boxborough - Acton-Boxborough Regional High,06000505,Hispanic or Latino,29,93.1,6.9,0.0,0.0,0.0,0.0
Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School,04300305,Hispanic or Latino,8,100.0,0.0,0.0,0.0,0.0,0.0
Agawam - Agawam High,00050505,Hispanic or Latino,20,85.0,5.0,0.0,0.0,10.0,0.0
Amesbury - Amesbury High,00070505,Hispanic or Latino,12,91.7,8.3,0.0,0.0,0.0,0.0
Amherst-Pelham - Amherst Regional High,06050505,Hispanic or Latino,41,80.5,0.0,4.9,2.4,9.8,2.4
Andover - Andover High,00090505,Hispanic or Latino,43,90.7,2.3,2.3,2.3,2.3,0.0
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,Hispanic or Latino,10,90.0,0.0,0.0,0.0,0.0,10.0
Arlington - Arlington High,00100505,Hispanic or Latino,33,93.9,6.1,0.0,0.0,0.0,0.0
Ashburnham-Westminster - Oakmont Regional High School,06100505,Hispanic or Latino,16,93.8,0.0,0.0,0.0,6.2,0.0
Ashland - Ashland High,00140505,Hispanic or Latino,36,77.8,0.0,2.8,0.0,19.4,0.0
Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,08010605,Hispanic or Latino,68,97.1,1.5,0.0,0.0,1.5,0.0
Athol-Royalston - Athol High,06150505,Hispanic or Latino,25,84.0,16.0,0.0,0.0,0.0,0.0
Atlantis Charter (District) - Atlantis Charter School,04910550,Hispanic or Latino,17,100.0,0.0,0.0,0.0,0.0,0.0
Attleboro - Attleboro Community Academy,00160515,Hispanic or Latino,9,88.9,11.1,0.0,0.0,0.0,0.0
Attleboro - Attleboro High,00160505,Hispanic or Latino,69,87.0,7.2,1.4,0.0,4.3,0.0
Auburn - Auburn Senior High,00170505,Hispanic or Latino,15,80.0,6.7,0.0,0.0,13.3,0.0
Avon - Avon Middle High School,00180510,Hispanic or Latino,8,62.5,25.0,12.5,0.0,0.0,0.0
Ayer Shirley School District - Ayer Shirley Regional High School,06160505,Hispanic or Latino,14,85.7,0.0,7.1,0.0,7.1,0.0
Barnstable - Barnstable High,00200505,Hispanic or Latino,86,77.9,7.0,4.7,0.0,10.5,0.0
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,Hispanic or Latino,38,68.4,5.3,18.4,0.0,7.9,0.0
Bedford - Bedford High,00230505,Hispanic or Latino,23,100.0,0.0,0.0,0.0,0.0,0.0
Belchertown - Belchertown High,00240505,Hispanic or Latino,12,91.7,0.0,0.0,0.0,8.3,0.0
Bellingham - Bellingham High School,00250505,Hispanic or Latino,20,80.0,5.0,0.0,0.0,15.0,0.0
Belmont - Belmont High,00260505,Hispanic or Latino,20,95.0,0.0,5.0,0.0,0.0,0.0
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,Hispanic or Latino,6,83.3,0.0,0.0,0.0,16.7,0.0
Berkshire Hills - Monument Mt Regional High,06180505,Hispanic or Latino,14,64.3,21.4,0.0,0.0,14.3,0.0
Berlin-Boylston - Tahanto Regional High,06200505,Hispanic or Latino,9,88.9,0.0,0.0,0.0,11.1,0.0
Beverly - Beverly High,00300505,Hispanic or Latino,56,94.6,0.0,0.0,1.8,3.6,0.0
Billerica - Billerica Memorial High School,00310505,Hispanic or Latino,33,81.8,3.0,0.0,0.0,15.2,0.0
Blackstone Valley Regional Vocational Technical - Blackstone Valley,08050605,Hispanic or Latino,27,100.0,0.0,0.0,0.0,0.0,0.0
Blackstone-Millville - Blackstone Millville RHS,06220505,Hispanic or Latino,6,100.0,0.0,0.0,0.0,0.0,0.0
Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,08060605,Hispanic or Latino,34,97.1,2.9,0.0,0.0,0.0,0.0
Boston - Another Course To College,00350541,Hispanic or Latino,30,73.3,6.7,0.0,3.3,16.7,0.0
Boston - Boston Adult Tech Academy,00350548,Hispanic or Latino,53,37.7,22.6,5.7,0.0,34.0,0.0
Boston - Boston Arts Academy,00350546,Hispanic or Latino,55,89.1,3.6,0.0,0.0,7.3,0.0
Boston - Boston Collaborative High School,00350755,Hispanic or Latino,93,43.0,38.7,0.0,0.0,18.3,0.0
Boston - Boston Community Leadership Academy,00350558,Hispanic or Latino,54,83.3,5.6,0.0,1.9,9.3,0.0
Boston - Boston International High School & Newcomers Academy,00350507,Hispanic or Latino,51,64.7,15.7,0.0,0.0,19.6,0.0
Boston - Boston Latin Academy,00350545,Hispanic or Latino,75,97.3,1.3,0.0,0.0,1.3,0.0
Boston - Boston Latin School,00350560,Hispanic or Latino,59,100.0,0.0,0.0,0.0,0.0,0.0
Boston - Brighton High School,00350505,Hispanic or Latino,84,58.3,21.4,0.0,0.0,20.2,0.0
Boston - Burke High School,00350525,Hispanic or Latino,26,80.8,7.7,0.0,0.0,11.5,0.0
Boston - Charlestown High School,00350515,Hispanic or Latino,143,63.6,16.1,0.0,0.0,20.3,0.0
Boston - Community Academy,00350518,Hispanic or Latino,11,27.3,45.5,0.0,0.0,27.3,0.0
Boston - Community Academy of Science and Health,00350581,Hispanic or Latino,26,76.9,15.4,0.0,0.0,7.7,0.0
Boston - Dearborn 6-12 STEM Academy,00350074,Hispanic or Latino,28,78.6,7.1,0.0,3.6,10.7,0.0
Boston - East Boston High School,00350530,Hispanic or Latino,231,86.6,7.4,0.0,0.0,6.1,0.0
Boston - English High School,00350535,Hispanic or Latino,74,79.7,10.8,0.0,1.4,8.1,0.0
Boston - Excel High School,00350522,Hispanic or Latino,58,74.1,6.9,0.0,1.7,17.2,0.0
Boston - Fenway High School,00350540,Hispanic or Latino,50,86.0,10.0,0.0,0.0,4.0,0.0
Boston - Greater Egleston High School,00350543,Hispanic or Latino,26,53.8,30.8,0.0,0.0,15.4,0.0
Boston - Henderson K-12 Inclusion School Upper,00350426,Hispanic or Latino,18,77.8,16.7,5.6,0.0,0.0,0.0
Boston - Lyon High School,00350655,Hispanic or Latino,17,88.2,0.0,0.0,0.0,11.8,0.0
Boston - Madison Park Technical Vocational High School,00350537,Hispanic or Latino,106,71.7,11.3,0.0,0.0,17.0,0.0
Boston - Margarita Muniz Academy,00350549,Hispanic or Latino,54,88.9,1.9,0.0,0.0,9.3,0.0
Boston - Melvin H. King South End Academy,00350363,Hispanic or Latino,14,28.6,42.9,0.0,0.0,28.6,0.0
Boston - New Mission High School,00350542,Hispanic or Latino,51,98.0,2.0,0.0,0.0,0.0,0.0
Boston - O'Bryant School of Math & Science,00350575,Hispanic or Latino,89,100.0,0.0,0.0,0.0,0.0,0.0
Boston - Quincy Upper School,00350565,Hispanic or Latino,12,100.0,0.0,0.0,0.0,0.0,0.0
Boston - Snowden International High School,00350690,Hispanic or Latino,56,82.1,1.8,0.0,0.0,16.1,0.0
Boston - TechBoston Academy,00350657,Hispanic or Latino,49,77.6,8.2,0.0,0.0,14.3,0.0
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,Hispanic or Latino,14,85.7,14.3,0.0,0.0,0.0,0.0
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,Hispanic or Latino,52,9.6,50.0,0.0,3.8,36.5,0.0
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,Hispanic or Latino,30,83.3,3.3,0.0,0.0,13.3,0.0
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,Hispanic or Latino,28,85.7,14.3,0.0,0.0,0.0,0.0
Braintree - Braintree High,00400505,Hispanic or Latino,27,74.1,3.7,0.0,0.0,22.2,0.0
Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,Hispanic or Latino,16,81.2,6.2,0.0,0.0,12.5,0.0
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,Hispanic or Latino,18,94.4,0.0,0.0,0.0,5.6,0.0
Brockton - Brockton High,00440505,Hispanic or Latino,150,65.3,11.3,7.3,0.0,16.0,0.0
Brockton - Brockton Virtual Learning Academy,00440705,Hispanic or Latino,7,57.1,14.3,0.0,0.0,28.6,0.0
Brockton - Edison Day Academy,00440535,Hispanic or Latino,15,20.0,66.7,13.3,0.0,0.0,0.0
Brockton - Edison Evening Academy,00440520,Hispanic or Latino,25,40.0,0.0,20.0,0.0,40.0,0.0
Brooke Charter School (District) - Brooke Charter School,04280305,Hispanic or Latino,38,94.7,5.3,0.0,0.0,0.0,0.0
Brookline - Brookline High,00460505,Hispanic or Latino,82,95.1,2.4,0.0,0.0,2.4,0.0
Burlington - Burlington High,00480505,Hispanic or Latino,28,64.3,0.0,25.0,0.0,10.7,0.0
Cambridge - Cambridge Rindge and Latin,00490506,Hispanic or Latino,75,89.3,4.0,0.0,1.3,5.3,0.0
Canton - Canton High,00500505,Hispanic or Latino,11,63.6,9.1,0.0,0.0,27.3,0.0
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,Hispanic or Latino,20,85.0,5.0,0.0,0.0,10.0,0.0
Chelmsford - Chelmsford High,00560505,Hispanic or Latino,25,96.0,4.0,0.0,0.0,0.0,0.0
Chelsea - Chelsea High,00570505,Hispanic or Latino,316,81.6,6.0,2.5,0.3,9.5,0.0
Chelsea - Chelsea Opportunity Academy,00570515,Hispanic or Latino,53,17.0,50.9,1.9,0.0,30.2,0.0
Chelsea - Chelsea Virtual Learning Academy,00570705,Hispanic or Latino,15,60.0,26.7,6.7,0.0,6.7,0.0
Chicopee - Chicopee Academy,00610021,Hispanic or Latino,9,33.3,11.1,11.1,0.0,44.4,0.0
Chicopee - Chicopee Comprehensive High School,00610510,Hispanic or Latino,101,88.1,1.0,5.0,0.0,5.9,0.0
Chicopee - Chicopee High,00610505,Hispanic or Latino,111,78.4,5.4,4.5,0.9,10.8,0.0
City on a Hill Charter Public School (District) - City on a Hill Charter Public School,04370505,Hispanic or Latino,8,75.0,12.5,0.0,0.0,12.5,0.0
